Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
.,org.gjt.sp.jedit.gui,AbstractContextOptionPane,12,0,14,4,210,30,2,2,0.0,3,9
.,org.gjt.sp.jedit.gui,MenuItemCompare,0,0,1,1,5,1,0,0,-1.0,0,2
.,org.gjt.sp.jedit.gui,MenuItem,2,0,2,1,11,2,0,0,0.0,4,1
.,org.gjt.sp.jedit.gui,ActionHandler,0,0,1,1,61,11,0,0,-1.0,0,6
.,org.gjt.sp.jedit.gui,ListHandler,0,0,1,1,5,1,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,MutableListModel,0,0,2,2,7,2,2,0,-1.0,1,0
.,org.gjt.sp.jedit.gui,DefaultInputHandler,0,0,8,8,139,28,0,2,-1.0,1,5
.,org.gjt.sp.jedit.gui,DropShadowBorder,2,0,7,7,115,11,0,0,0.5714285714285714,0,0
.,org.gjt.sp.jedit.gui,DockableWindowContainer,0,0,5,0,13,5,2,0,-1.0,2,2
.,org.gjt.sp.jedit.gui,KeyEventTranslator,13,3,17,14,295,67,0,0,0.17647058823529413,14,4
.,org.gjt.sp.jedit.gui,Key,5,3,6,6,37,8,0,0,0.3333333333333333,8,1
.,org.gjt.sp.jedit.gui,KeyEventWorkaround,3,0,3,3,227,162,0,0,0.6666666666666666,7,4
.,org.gjt.sp.jedit.gui,StyleEditor,9,0,8,7,132,19,0,1,0.0,0,9
.,org.gjt.sp.jedit.gui,EnhancedButton,0,0,2,2,25,4,0,1,-1.0,1,2
.,org.gjt.sp.jedit.gui,FloatingWindowContainer,6,0,12,12,103,19,0,1,0.16666666666666666,1,5
.,org.gjt.sp.jedit.gui,MouseHandler,1,0,1,1,10,2,0,0,0.0,0,1
.,org.gjt.sp.jedit.gui,EnhancedDialog,2,0,14,8,114,34,22,0,0.2857142857142857,0,2
.,org.gjt.sp.jedit.gui,ContainerHandler,0,0,4,2,26,8,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,KeyHandler,0,0,2,1,49,18,0,0,-1.0,3,2
.,org.gjt.sp.jedit.gui,WindowHandler,0,0,1,1,5,1,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,StatusBar,25,0,22,20,306,59,0,0,0.2727272727272727,4,14
.,org.gjt.sp.jedit.gui,TaskHandler,1,0,7,7,36,10,0,1,0.8571428571428571,1,3
.,org.gjt.sp.jedit.gui,MouseHandler,0,0,1,1,8,2,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,AbbrevEditor,3,0,8,8,146,24,0,0,0.0,2,1
.,org.gjt.sp.jedit.gui,RolloverButton,2,0,9,9,70,11,6,0,0.4444444444444444,8,0
.,org.gjt.sp.jedit.gui,MouseOverHandler,0,0,2,2,13,2,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,InputHandler,1,0,14,9,264,68,1,1,0.35714285714285715,3,18
.,org.gjt.sp.jedit.gui,AnimatedIcon,6,0,10,10,68,12,0,0,0.0,0,0
.,org.gjt.sp.jedit.gui,Animator,0,0,1,1,7,1,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,FontSelectorDialog,12,0,14,8,209,30,0,1,0.0,1,4
.,org.gjt.sp.jedit.gui,ActionHandler,0,0,1,1,6,3,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,ListHandler,0,0,1,1,18,7,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,BeanShellErrorDialog,0,0,2,2,13,2,0,2,-1.0,0,1
.,org.gjt.sp.jedit.gui,DockableWindowFactory,22,0,36,24,301,60,0,0,0.1388888888888889,9,11
.,org.gjt.sp.jedit.gui,DockableListHandler,11,0,13,8,104,20,0,0,0.23076923076923078,0,3
.,org.gjt.sp.jedit.gui,Window,9,0,13,7,103,21,0,0,0.0,0,8
.,org.gjt.sp.jedit.gui,OpenAction,1,0,3,2,13,3,0,2,0.0,0,1
.,org.gjt.sp.jedit.gui,ToggleAction,1,0,4,3,16,4,0,2,0.0,0,1
.,org.gjt.sp.jedit.gui,FloatAction,1,0,3,2,13,3,0,2,0.0,0,1
.,org.gjt.sp.jedit.gui,ContextAddDialog,8,0,6,5,120,19,0,1,0.0,2,6
.,org.gjt.sp.jedit.gui,ActionHandler,0,0,1,1,12,5,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,CompletionPopup,4,0,28,22,290,62,1,0,0.21428571428571427,2,5
.,org.gjt.sp.jedit.gui,Candidates,0,0,5,5,25,5,1,0,-1.0,1,0
.,org.gjt.sp.jedit.gui,CandidateListModel,0,0,2,2,8,2,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,CellRenderer,0,0,1,1,5,1,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,KeyHandler,0,0,2,2,75,21,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,MouseHandler,0,0,1,1,10,2,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,WindowFocusHandler,0,0,2,2,7,2,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,ColorWellButton,2,0,8,7,58,12,0,0,0.25,6,3
.,org.gjt.sp.jedit.gui,ColorWell,2,0,4,3,20,5,0,0,0.0,0,0
.,org.gjt.sp.jedit.gui,ActionHandler,0,0,1,1,17,3,0,0,-1.0,0,2
.,org.gjt.sp.jedit.gui,HistoryText,6,0,22,22,209,50,0,0,0.0,2,3
.,org.gjt.sp.jedit.gui,ActionHandler,0,0,1,1,16,4,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,FontSelector,1,0,8,6,82,15,0,0,0.375,7,2
.,org.gjt.sp.jedit.gui,ActionHandler,0,0,1,1,16,3,0,0,-1.0,0,1
.,org.gjt.sp.jedit.gui,SelectLineRange,5,0,7,6,112,11,0,1,0.42857142857142855,0,7
.,org.gjt.sp.jedit.gui,NumericTextField,7,0,23,17,250,54,0,0,0.21739130434782608,3,3
.,org.gjt.sp.jedit.gui,IntegerDocumentFilter,0,0,5,3,54,12,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,FloatDocumentFilter,0,0,5,3,61,14,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,TaskMonitor,8,0,28,22,169,35,0,1,0.14285714285714285,0,7
.,org.gjt.sp.jedit.gui,TaskCellRenderer,2,0,2,1,33,5,0,0,0.0,0,3
.,org.gjt.sp.jedit.gui,TaskTableEditor,2,0,4,3,21,4,0,0,0.5,0,3
.,org.gjt.sp.jedit.gui,TaskTableModel,1,0,10,7,43,12,0,0,0.3,1,2
.,org.gjt.sp.jedit.gui,BufferOptions,3,0,4,4,50,6,0,1,0.0,0,4
.,org.gjt.sp.jedit.gui,ActionHandler,0,0,1,1,7,3,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,DefaultFocusComponent,0,0,1,0,13,1,4,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,HistoryTextArea,1,0,9,7,106,26,0,0,0.0,1,2
.,org.gjt.sp.jedit.gui,ActionBar,10,0,25,17,303,71,0,0,0.28,3,16
.,org.gjt.sp.jedit.gui,ActionHandler,0,0,1,1,6,2,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,DocumentHandler,0,0,3,3,10,5,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,ActionTextField,2,0,6,4,80,19,0,1,0.6666666666666666,0,2
.,org.gjt.sp.jedit.gui,CompletionPopup,1,0,8,5,72,14,0,0,0.75,0,2
.,org.gjt.sp.jedit.gui,MouseHandler,0,0,1,1,5,1,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,CompletionList,0,0,2,1,8,2,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,KeyHandler,0,0,2,2,24,8,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,EditAbbrevDialog,6,0,8,6,89,16,0,0,0.25,2,3
.,org.gjt.sp.jedit.gui,ActionHandler,0,0,1,1,13,4,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,KeyHandler,0,0,1,1,5,2,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,DockableWindow,0,0,1,0,14,1,2,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,ListModelEditor,0,0,4,2,78,26,0,0,-1.0,0,2
.,org.gjt.sp.jedit.gui,PasteFromListDialog,7,0,13,8,171,31,0,1,0.23076923076923078,0,4
.,org.gjt.sp.jedit.gui,Renderer,1,0,3,2,35,9,0,0,0.6666666666666666,0,1
.,org.gjt.sp.jedit.gui,ActionHandler,0,0,1,1,7,3,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,ListHandler,0,0,1,1,6,1,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,MouseHandler,0,0,1,1,5,2,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,OptionsDialog,11,0,22,11,309,64,2,1,0.2727272727272727,0,8
.,org.gjt.sp.jedit.gui,PaneNameRenderer,2,0,3,1,37,9,0,1,0.6666666666666666,0,1
.,org.gjt.sp.jedit.gui,OptionTreeModel,0,0,2,2,11,2,0,1,-1.0,2,1
.,org.gjt.sp.jedit.gui,FilteredListModel,5,0,18,14,148,38,1,0,0.0,1,0
.,org.gjt.sp.jedit.gui,DynamicContextMenuService,0,0,1,1,13,1,0,0,-1.0,1,1
.,org.gjt.sp.jedit.gui,DockableLayout,15,0,13,12,166,30,0,0,0.46153846153846156,1,1
.,org.gjt.sp.jedit.gui,HistoryTextField,5,0,25,23,233,47,3,0,0.28,5,2
.,org.gjt.sp.jedit.gui,MouseHandler,1,0,5,5,23,8,0,0,0.4,0,0
.,org.gjt.sp.jedit.gui,HistoryBorder,1,0,2,2,18,2,0,0,0.0,0,0
.,org.gjt.sp.jedit.gui,HistoryModelSaver,0,0,2,0,9,2,1,0,-1.0,1,0
.,org.gjt.sp.jedit.gui,AddAbbrevDialog,5,0,3,3,75,9,0,0,0.6666666666666666,0,5
.,org.gjt.sp.jedit.gui,ActionHandler,0,0,1,1,24,5,0,0,-1.0,0,1
.,org.gjt.sp.jedit.gui,KeyHandler,0,0,1,1,5,2,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,DockableWindowManager,24,6,65,45,403,109,1,0,0.3076923076923077,15,13
.,org.gjt.sp.jedit.gui,DockingArea,0,0,4,0,6,4,1,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,KeyHandler,6,0,4,1,43,12,0,0,0.75,0,4
.,org.gjt.sp.jedit.gui,DockingLayout,1,1,10,7,49,17,1,0,0.5,6,2
.,org.gjt.sp.jedit.gui,DockingFrameworkProvider,0,0,2,0,9,2,1,0,-1.0,1,3
.,org.gjt.sp.jedit.gui,TextAreaDialog,0,0,8,7,58,8,1,1,-1.0,0,3
.,org.gjt.sp.jedit.gui,ActionHandler,0,0,1,1,5,1,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,VariableGridLayout,16,2,19,16,391,78,0,0,0.3684210526315789,8,0
.,org.gjt.sp.jedit.gui,MarkerViewer,6,0,14,11,161,31,0,0,0.21428571428571427,0,11
.,org.gjt.sp.jedit.gui,Renderer,0,0,1,1,17,4,0,0,-1.0,0,3
.,org.gjt.sp.jedit.gui,MouseHandler,0,0,1,1,8,2,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,KeyHandler,0,0,1,1,8,2,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,DockablePanel,5,0,12,8,156,45,0,0,0.25,0,3
.,org.gjt.sp.jedit.gui,ResizeMouseHandler,2,0,6,5,93,32,0,0,0.3333333333333333,0,2
.,org.gjt.sp.jedit.gui,GrabKeyDialog,17,6,19,13,292,62,0,0,0.2631578947368421,4,12
.,org.gjt.sp.jedit.gui,KeyBinding,6,6,2,2,22,2,0,0,0.0,4,0
.,org.gjt.sp.jedit.gui,InputPane,1,0,4,3,58,16,0,0,0.5,1,8
.,org.gjt.sp.jedit.gui,ActionHandler,0,0,2,1,51,15,0,0,-1.0,0,2
.,org.gjt.sp.jedit.gui,ExtendedGridLayout,4,0,17,13,716,124,0,0,0.35294117647058826,0,1
.,org.gjt.sp.jedit.gui,CompleteWord,9,0,22,12,250,60,0,1,0.18181818181818182,1,9
.,org.gjt.sp.jedit.gui,Completion,2,0,4,3,18,5,0,0,0.0,2,0
.,org.gjt.sp.jedit.gui,Words,2,0,6,6,33,9,0,1,0.5,0,1
.,org.gjt.sp.jedit.gui,FilteredTableModel,5,0,21,16,147,36,0,0,0.09523809523809523,1,0
.,org.gjt.sp.jedit.gui,DockableWindowManagerImpl,24,9,45,37,588,136,0,1,0.15555555555555556,9,20
.,org.gjt.sp.jedit.gui,DockableWindowConfig,8,8,6,5,73,15,0,1,0.6666666666666666,1,3
.,org.gjt.sp.jedit.gui,PerspectiveHandler,0,0,2,1,15,11,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui,Entry,5,0,5,3,38,7,0,0,0.0,0,3
.,org.gjt.sp.jedit.gui,PanelWindowContainer,30,3,39,28,519,102,0,1,0.15384615384615385,3,10
.,org.gjt.sp.jedit.gui,DockableWindowCompare,0,0,1,1,7,1,0,0,-1.0,0,2
.,org.gjt.sp.jedit.gui,ActionHandler,0,0,1,1,10,4,0,0,-1.0,0,1
.,org.gjt.sp.jedit.gui,MenuMouseHandler,0,0,1,1,33,6,0,0,-1.0,0,1
.,org.gjt.sp.jedit.gui,DockBorder,5,0,7,3,67,15,0,0,0.2857142857142857,0,1
.,org.gjt.sp.jedit.gui,RotatedTextIcon,10,3,4,4,60,7,0,0,0.0,2,1
.,org.gjt.sp.jedit.gui,ButtonLayout,0,0,8,5,118,23,0,0,-1.0,0,1
.,org.gjt.sp.jedit.gui,SplashScreen,15,0,9,6,156,21,0,0,0.0,1,2
.,org.gjt.sp.jedit.gui.statusbar,ErrorsWidgetFactory,12,0,21,15,194,35,0,1,0.38095238095238093,0,14
.,org.gjt.sp.jedit.gui.statusbar,ErrorWidget,1,0,4,3,14,4,0,1,0.5,0,2
.,org.gjt.sp.jedit.gui.statusbar,ErrorHighlight,4,0,8,5,62,13,0,0,0.25,2,7
.,org.gjt.sp.jedit.gui.statusbar,MyMouseAdapter,1,0,2,1,14,5,0,0,0.0,0,4
.,org.gjt.sp.jedit.gui.statusbar,ErrorDialog,7,0,8,6,107,17,0,1,0.0,0,8
.,org.gjt.sp.jedit.gui.statusbar,MyActionListener,0,0,1,1,21,6,0,0,-1.0,0,1
.,org.gjt.sp.jedit.gui.statusbar,TaskMonitorWidgetFactory,4,0,14,13,82,17,0,1,0.9285714285714286,0,6
.,org.gjt.sp.jedit.gui.statusbar,TaskMonitorWidget,4,0,13,12,70,16,0,1,0.38461538461538464,0,5
.,org.gjt.sp.jedit.gui.statusbar,FoldWidgetFactory,2,0,6,6,34,9,0,1,0.3333333333333333,0,4
.,org.gjt.sp.jedit.gui.statusbar,FoldWidget,2,0,5,5,24,8,0,1,0.4,0,3
.,org.gjt.sp.jedit.gui.statusbar,IndentWidgetFactory,2,0,6,6,49,8,0,1,0.3333333333333333,0,4
.,org.gjt.sp.jedit.gui.statusbar,IndentWidget,2,0,5,5,39,7,0,1,0.4,0,3
.,org.gjt.sp.jedit.gui.statusbar,ModeWidgetFactory,2,0,6,6,34,9,0,1,0.3333333333333333,0,4
.,org.gjt.sp.jedit.gui.statusbar,ModeWidget,2,0,5,5,24,8,0,1,0.4,1,3
.,org.gjt.sp.jedit.gui.statusbar,SelectionLengthWidgetFactory,4,0,9,8,76,14,0,1,0.3333333333333333,0,8
.,org.gjt.sp.jedit.gui.statusbar,SelectionLengthWidget,4,0,8,7,66,13,0,1,0.25,0,7
.,org.gjt.sp.jedit.gui.statusbar,SelectionLength,1,0,3,3,16,3,0,0,0.6666666666666666,2,0
.,org.gjt.sp.jedit.gui.statusbar,RectSelectWidgetFactory,2,0,6,5,50,10,0,1,0.0,0,4
.,org.gjt.sp.jedit.gui.statusbar,RectSelectWidget,2,0,5,4,40,9,0,1,0.0,0,3
.,org.gjt.sp.jedit.gui.statusbar,MemoryStatusWidgetFactory,8,0,13,12,106,14,0,1,0.5384615384615384,0,4
.,org.gjt.sp.jedit.gui.statusbar,MemoryStatusWidget,1,0,4,4,13,4,0,1,0.75,0,2
.,org.gjt.sp.jedit.gui.statusbar,MemoryStatus,7,0,8,7,83,9,0,0,0.625,2,2
.,org.gjt.sp.jedit.gui.statusbar,MouseHandler,0,0,1,1,8,2,0,0,-1.0,0,1
.,org.gjt.sp.jedit.gui.statusbar,BufferSetWidgetFactory,2,0,9,8,77,20,0,1,0.6666666666666666,0,8
.,org.gjt.sp.jedit.gui.statusbar,BufferSetWidget,2,0,8,7,66,19,0,1,0.375,0,6
.,org.gjt.sp.jedit.gui.statusbar,OverwriteWidgetFactory,2,0,6,5,50,10,0,1,0.0,0,4
.,org.gjt.sp.jedit.gui.statusbar,OverwriteWidget,2,0,5,4,40,9,0,1,0.0,0,3
.,org.gjt.sp.jedit.gui.statusbar,MultiSelectWidgetFactory,2,0,6,5,50,10,0,1,0.0,0,4
.,org.gjt.sp.jedit.gui.statusbar,MultiSelectWidget,2,0,5,4,40,9,0,1,0.0,0,3
.,org.gjt.sp.jedit.gui.statusbar,HoverSetStatusMouseHandler,3,0,5,4,34,8,0,0,0.0,0,3
.,org.gjt.sp.jedit.gui.statusbar,WrapWidgetFactory,2,0,7,6,57,11,0,1,0.0,0,4
.,org.gjt.sp.jedit.gui.statusbar,WrapWidget,2,0,6,5,47,10,0,1,0.0,0,3
.,org.gjt.sp.jedit.gui.statusbar,LockedWidgetFactory,2,0,6,5,41,6,0,1,0.0,0,3
.,org.gjt.sp.jedit.gui.statusbar,LockedWidget,2,0,5,4,32,5,0,1,0.0,0,2
.,org.gjt.sp.jedit.gui.statusbar,EncodingWidgetFactory,2,0,6,6,34,9,0,1,0.3333333333333333,0,4
.,org.gjt.sp.jedit.gui.statusbar,EncodingWidget,2,0,5,5,24,8,0,1,0.4,1,3
.,org.gjt.sp.jedit.gui.statusbar,LastModifiedWidgetFactory,4,0,9,8,74,12,0,1,0.4444444444444444,0,11
.,org.gjt.sp.jedit.gui.statusbar,LastModifiedWidget,4,0,8,7,63,11,0,1,0.375,0,10
.,org.gjt.sp.jedit.gui.statusbar,ToolTipLabel,0,0,1,1,8,1,0,0,-1.0,1,0
.,org.gjt.sp.jedit.gui.statusbar,LineSepWidgetFactory,2,0,6,5,43,9,0,1,0.0,0,5
.,org.gjt.sp.jedit.gui.statusbar,LineSepWidget,2,0,5,4,33,8,0,1,0.0,0,4
.,org.gjt.sp.jedit.gui.statusbar,StatusWidgetFactory,0,0,1,0,13,1,17,0,-1.0,1,1
.,org.gjt.sp.jedit.gui.statusbar,Widget,0,0,3,0,20,3,17,0,-1.0,16,0
.,org.gjt.sp.jedit.gui.statusbar,ClockWidgetFactory,2,0,13,9,59,13,0,1,0.8461538461538461,0,4
.,org.gjt.sp.jedit.gui.statusbar,ClockWidget,1,0,4,3,13,4,0,1,0.75,0,1
.,org.gjt.sp.jedit.gui.statusbar,Clock,1,0,8,5,36,8,0,0,0.5,3,2
.,org.gjt.sp.jedit.gui.tray,JEditSwingTrayIcon,7,0,7,4,99,23,0,2,0.7142857142857143,0,6
.,org.gjt.sp.jedit.gui.tray,MyMouseAdapter,1,0,2,1,39,13,0,0,0.0,0,2
.,org.gjt.sp.jedit.gui.tray,MyActionListener,3,0,2,1,21,5,0,0,0.0,0,1
.,org.gjt.sp.jedit.gui.tray,JEditTrayIcon,0,0,2,0,11,2,1,1,-1.0,1,0
.,org.gjt.sp.jedit.gui.tray,JTrayIcon,4,0,7,7,61,12,1,0,0.42857142857142855,0,1
.,org.gjt.sp.jedit.gui.tray,MyMouseListener,0,0,1,1,9,2,0,0,-1.0,0,1
.,org.gjt.sp.jedit.gui.tray,MyPopupMenuListener,0,0,3,3,10,3,0,0,-1.0,0,0
.,org.gjt.sp.jedit.gui.tray,JTrayIconManager,4,0,3,3,55,10,0,0,0.0,2,4
.,org.gjt.sp.jedit.syntax,TokenMarker,19,6,24,13,548,125,0,0,0.16666666666666666,20,9
.,org.gjt.sp.jedit.syntax,LineContext,7,6,8,7,76,20,0,0,0.375,17,3
.,org.gjt.sp.jedit.syntax,KeywordMap,7,3,13,10,141,25,0,0,0.0,5,4
.,org.gjt.sp.jedit.syntax,Keyword,3,3,1,0,10,1,0,0,0.0,2,1
.,org.gjt.sp.jedit.syntax,TokenHandler,0,0,2,2,23,2,5,0,-1.0,3,2
.,org.gjt.sp.jedit.syntax,ParserRule,30,30,15,13,211,28,0,0,0.0,6,3
.,org.gjt.sp.jedit.syntax,XModeHandler,37,0,18,11,438,89,0,0,0.1111111111111111,2,10
.,org.gjt.sp.jedit.syntax,TagDecl,27,27,2,2,161,26,0,0,0.0,2,6
.,org.gjt.sp.jedit.syntax,DummyTokenHandler,1,1,2,2,29,2,0,1,1.0,2,3
.,org.gjt.sp.jedit.syntax,ModeProvider,2,1,13,12,255,40,0,0,0.23076923076923078,11,5
.,org.gjt.sp.jedit.syntax,SyntaxStyle,3,0,4,4,39,4,0,0,0.0,21,0
.,org.gjt.sp.jedit.syntax,DefaultTokenHandler,3,0,8,5,69,12,1,1,0.625,6,3
.,org.gjt.sp.jedit.syntax,Chunk,23,3,38,16,483,89,0,1,0.07894736842105263,13,9
.,org.gjt.sp.jedit.syntax,FontSubstitution,7,0,6,4,53,9,0,0,0.0,1,1
.,org.gjt.sp.jedit.syntax,GlyphKey,3,3,4,3,23,4,0,0,0.0,2,1
.,org.gjt.sp.jedit.syntax,GlyphCache,1,0,2,1,10,2,0,0,0.0,1,0
.,org.gjt.sp.jedit.syntax,ParserRuleSet,17,0,30,30,217,47,0,0,0.26666666666666666,10,4
.,org.gjt.sp.jedit.syntax,SyntaxUtilities,0,0,1,1,32,5,0,0,-1.0,2,0
.,org.gjt.sp.jedit.syntax,Token,27,27,5,5,107,13,1,0,0.6,27,2
.,org.gjt.sp.jedit.syntax,DisplayTokenHandler,13,1,35,18,369,76,0,2,0.08571428571428572,4,7
.,org.gjt.sp.jedit.syntax,LineBreaker,5,1,5,4,29,6,0,0,0.0,1,0
.,org.gjt.sp.jedit.syntax,LineBreakIterator,1,0,17,11,100,32,0,0,0.11764705882352941,2,1
.,org.gjt.sp.jedit.bufferio,BufferSaveRequest,0,0,4,2,125,18,0,4,-1.0,1,9
.,org.gjt.sp.jedit.bufferio,BufferAutosaveRequest,0,0,3,2,65,6,0,4,-1.0,0,6
.,org.gjt.sp.jedit.bufferio,MarkersSaveRequest,7,1,3,2,74,7,0,2,0.0,0,6
.,org.gjt.sp.jedit.bufferio,BufferInsertRequest,0,0,3,3,54,5,0,4,-1.0,0,8
.,org.gjt.sp.jedit.bufferio,IoTask,0,0,0,0,2,0,3,2,-1.0,0,0
.,org.gjt.sp.jedit.bufferio,BufferLoadRequest,1,0,7,2,219,29,0,4,0.0,1,13
.,org.gjt.sp.jedit.bufferio,BufferIORequest,12,6,11,4,237,42,4,3,0.18181818181818182,6,13
.,org.gjt.sp.jedit.bsh,BSHPrimarySuffix,7,6,6,1,122,29,0,2,0.3333333333333333,2,8
.,org.gjt.sp.jedit.bsh,Reflect,0,0,40,14,482,92,0,0,-1.0,16,10
.,org.gjt.sp.jedit.bsh,InterpreterError,0,0,1,1,8,1,0,0,-1.0,0,0
.,org.gjt.sp.jedit.bsh,BSHArrayInitializer,0,0,4,2,57,10,0,2,-1.0,0,5
.,org.gjt.sp.jedit.bsh,BSHCastExpression,0,0,2,2,24,2,0,2,-1.0,0,4
